Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Pakistan,1968,56124740,625900,0.011151945,11.151945,1.0155,,616343,0.010981663,109.81662999999999,,,0,0,0,0,0,0,627000,0.011171544,11.171544,529000,0.009425433,9.425433,31000,0.0005523411,0.5523410999999999,0,0,0,31000,0.0005523411,0.5523410999999999,9.421643,25.812720289818,83.14625,2.2280238,1.1489809
,Pakistan,1969,57676804,667500,0.01157311,11.57311,1.0309,,647500,0.01122635,112.2635,,,0,0,0,0,0,0,670000,0.011616455,11.616455,564000,0.009778628,9.778628,33000,0.0005721538,0.5721538,1000,0.000017337992,0.017337992,33000,0.0005721538,0.5721538,9.789499,26.820544937274,86.367355,2.3075247,1.1987141
,Pakistan,1970,59290870,717300,0.012097984,12.097984,1.1208,,640000,0.010794242,107.94242000000001,,,4000,0.00006746401,0.06746401,0,0,0,721000,0.012160388,12.160388,504000,0.008500465,8.500465,35000,0.0005903101,0.5903101,107000,0.0018046623,1.8046623,35000,0.0005903101,0.5903101,8.497532,23.280909356232,75.01992,2.007055,1.0384762
,Pakistan,1971,60878784,705100,0.011582032,11.582032000000002,1.1139,,633000,0.010397711,103.97711000000001,,,3000,0.00004927825,0.04927825,1000,0.000016426084,0.016426084,706000,0.011596815,11.596815,492000,0.008081634,8.081634000000001,35000,0.00057491293,0.57491293,104000,0.0017083127,1.7083127,35000,0.00057491293,0.57491293,8.084979,22.150627175754003,71.34569,1.9088145,0.98938555
,Pakistan,1972,62509570,705952,0.011293503,11.293503,1.0945,,644979,0.010318085,103.18084999999999,,,2000,0.000031995103,0.031995103000000004,0,0,0,708000,0.011326266,11.326266,493000,0.0078867925,7.886792499999999,35000,0.0005599143,0.5599143,105000,0.0016797428,1.6797427999999999,35000,0.0005599143,0.5599143,7.8928313,21.6241951262238,69.62498,1.8606675,0.9603445
,Pakistan,1973,64285630,767727,0.011942435,11.942435,1.2135,,632652,0.009841266,98.41266,,,8000,0.0001244446,0.12444459999999999,1000,0.000015555575,0.015555574999999999,776000,0.012071126,12.071126,550000,0.008555567,8.555567,39000,0.0006066674,0.6066674,103000,0.0016022243,1.6022243,39000,0.0006066674,0.6066674,8.551778,23.429528532828,75.4957,2.02042,1.0502183
,Pakistan,1974,66149172,746898,0.0112911165,11.2911165,1.2171,,613672,0.009277092,92.77092,,,7000,0.00010582143,0.10582143000000001,0,0,0,754000,0.011398479,11.398479,532000,0.008042429,8.042429,37000,0.00055934186,0.55934186,105000,0.0015873214,1.5873214,37000,0.00055934186,0.55934186,8.05217,22.060739505420003,71.02914,1.9005121,0.9802641
,Pakistan,1975,68127000,802476,0.011779118,11.779118,1.2944,,619970,0.00910021,91.0021,,,3000,0.000044035405,0.044035405,0,0,0,806000,0.011830845,11.830845,460000,0.006752095,6.752095,160000,0.002348555,2.348555,101000,0.0014825253,1.4825253,40000,0.00058713875,0.58713875,6.7527742,18.5007510478692,59.574474,1.5906535,0.8303411
,Pakistan,1976,70230930,763866,0.01087649,10.87649,1.2242,,623992,0.00888486,88.84859999999999,,,0,0,0,0,0,0,764000,0.010878398,10.878397999999999,417000,0.005937555,5.937555,153000,0.0021785274,2.1785274,114000,0.0016232164,1.6232164,38000,0.00054107216,0.54107216,5.9332147,16.2553825771722,52.398388,1.4007589,0.73039573
,Pakistan,1977,72451110,820900,0.011330399,11.330399,1.2512,,656100,0.009055762,90.55762,,,0,0,0,2000,0.000027604821,0.027604821,819000,0.011304175,11.304174999999999,469000,0.006473331,6.473331,164000,0.0022635954,2.2635954,100000,0.001380241,1.3802409999999998,41000,0.00056589884,0.56589884,6.4648046,17.7117932475396,57.07242,1.531138,0.7905876
,Pakistan,1978,74789330,798600,0.010677994,10.677994,1.2282,,650200,0.008693754,86.93754,,,0,0,0,0,0,0,799000,0.010683343,10.683342999999999,454000,0.0060703848,6.0703848,160000,0.0021393427,2.1393427000000003,101000,0.0013504601,1.3504601,40000,0.0005348357,0.5348357,6.0664554,16.6204255872204,53.546986,1.4315233,0.74078834
,Pakistan,1979,77407340,875200,0.011306421,11.306421,1.2483,,701100,0.009057281,90.57281,,,0,0,0,1000,0.000012918671,0.012918671,875000,0.011303837,11.303837000000001,494000,0.006381823,6.381823,175000,0.0022607674,2.2607674,114000,0.0014727284,1.4727284,44000,0.0005684215,0.5684215,6.3762627,17.4692127020202,56.257027,1.5091155,0.77954304
,Pakistan,1980,80624056,970400,0.01203611,12.036109999999999,1.2619,,769000,0.009538096,95.38095999999999,,,9000,0.00011162921,0.11162920999999999,0,0,0,979000,0.012142777,12.142777,536000,0.00664814,6.648140000000001,189000,0.0023442134,2.3442134,155000,0.0019225031,1.9225031,47000,0.0005829526,0.5829525999999999,6.64681,18.210438174060002,58.64074,1.5674568,0.8134902
,Pakistan,1981,84270210,930400,0.011040675,11.040675,1.2587999,,739100,0.008770596,87.70596,,,0,0,0,0,0,0,930000,0.0110359285,11.0359285,545000,0.0064672916,6.4672916,186000,0.0022071856,2.2071856000000003,121000,0.0014358574,1.4358574,47000,0.00055772974,0.5577297400000001,6.4599714,17.6985516038364,57.030357,1.5217258,0.7854069
,Pakistan,1982,87828200,1005400,0.011447349,11.447349,1.273,,789800,0.008992556,89.92556,,,0,0,0,9000,0.00010247278,0.10247278,997000,0.011351707,11.351707000000001,583000,0.0066379593,6.6379593,201000,0.0022885588,2.2885587999999997,131000,0.0014915483,1.4915483,50000,0.0005692932,0.5692931999999999,6.6373854,18.1846173524004,58.732574,1.569191,0.8187083
,Pakistan,1983,91080376,1013500,0.011127534,11.127533999999999,1.2701,,798000,0.008761493,87.61493,,,0,0,0,8000,0.00008783451,0.08783450999999999,1006000,0.01104519,11.04519,588000,0.0064558364,6.4558364,203000,0.0022288007,2.2288007000000003,131000,0.0014382901,1.4382901000000001,51000,0.000559945,0.5599449999999999,6.457497,17.691772425822002,57.08661,1.5268481,0.797462
,Pakistan,1984,94003880,1027600,0.010931464,10.931464,1.2705,,808800,0.0086039,86.03899999999999,,,0,0,0,1000,0.000010637858,0.010637858,1027000,0.010925081,10.925081,600000,0.0063827154,6.3827153999999995,208000,0.0022126746,2.2126746,136000,0.0014467489,1.4467489,52000,0.00055316865,0.55316865,6.385499,17.494517633274,56.328873,1.5110722,0.77990824
,Pakistan,1985,97121550,1009400,0.010393161,10.393161,1.2556,,803900,0.008277257,82.77257,,,0,0,0,1000,0.000010296376,0.010296376,1009000,0.010389043,10.389043000000001,589000,0.0060645654,6.0645654,204000,0.0021004607,2.1004607,134000,0.0013797143,1.3797143,51000,0.0005251152,0.5251152,6.060472,16.604032710672,53.529285,1.4346045,0.74170023
,Pakistan,1986,100618520,1111200,0.011043693,11.043693000000001,1.3614,,816200,0.008111827,81.11827000000001,,,0,0,0,1000,0.000009938528,0.009938528,1110000,0.011031766,11.031766,650000,0.006460043,6.460043000000001,226000,0.0022461074,2.2461074,145000,0.0014410866,1.4410866,55000,0.00054661906,0.54661906,6.457328,17.691309412128003,56.97642,1.5291108,0.78890425
,Pakistan,1987,104251096,1126900,0.010809478,10.809478,1.3197,,853900,0.008190801,81.90800999999999,,,0,0,0,0,0,0,1127000,0.010810438,10.810438,664000,0.006369238,6.369238,225000,0.0021582507,2.1582507,147000,0.0014100571,1.4100571,56000,0.0005371646,0.5371646,6.3632035,17.433434072241,56.171055,1.5057961,0.77718514
,Pakistan,1988,107967840,1204100,0.011152395,11.152395,1.3907,,865800,0.008019054,80.19054,,,1000,0.000009262018,0.009262018,0,0,0,1205000,0.01116073,11.160730000000001,710000,0.0065760324,6.5760324,241000,0.0022321462,2.2321462,157000,0.0014541367,1.4541367,60000,0.00055572105,0.55572105,6.5771303,18.0195348882978,58.060852,1.5498393,0.8039791
,Pakistan,1989,111670390,1179300,0.010560543,10.560543000000001,1.3666999,,862900,0.007727205,77.27205,,,1000,0.000008954925,0.008954924999999999,0,0,0,1180000,0.010566812,10.566812,697000,0.006241583,6.241583,236000,0.0021133623,2.1133623,153000,0.0013701036,1.3701036000000002,59000,0.0005283406,0.5283405999999999,6.2398624,17.0955132537024,55.05761,1.4778621,0.76307917
,Pakistan,1990,115414070,1184500,0.010263046,10.263046,1.4014,,845200,0.007323197,73.23197,,,0,0,0,0,0,0,1185000,0.010267379,10.267379,701000,0.0060737827,6.0737827,237000,0.0020534757,2.0534757000000003,154000,0.001334326,1.3343260000000001,59000,0.00051120284,0.51120284,6.073646,16.640125860996,53.604015,1.434189,0.74115807
,Pakistan,1991,119203576,1203100,0.010092818,10.092818,1.4235,,845200,0.007090391,70.90391,,,0,0,0,0,0,0,1203000,0.010091979,10.091978999999998,710000,0.005956197,5.9561969999999995,241000,0.0020217514,2.0217514000000003,156000,0.0013086855,1.3086855,60000,0.0005033406,0.5033406,5.960428,16.329939562728,52.561012,1.4086543,0.7282838
,Pakistan,1992,122375176,1183600,0.009671896,9.671895999999998,1.3966,,847500,0.006925424,69.25424000000001,,,26000,0.0002124614,0.2124614,0,0,0,1209000,0.009879455,9.879455,693000,0.0056629134,5.6629134,236000,0.0019284957,1.9284957,184000,0.0015035729,1.5035729,59000,0.00048212393,0.48212393000000003,5.664464,15.519079296864,49.983387,1.3418359,0.690087
,Pakistan,1993,125546620,1213000,0.009661749,9.661749,1.3982999,,867500,0.0069097835,69.097835,,,1000,0.000007965168,0.007965168,0,0,0,1214000,0.009669715,9.669715,723000,0.005758817,5.7588170000000005,243000,0.0019355359,1.9355359,150000,0.0011947752,1.1947752,61000,0.00048587527,0.48587526999999997,5.760612,15.782498472312001,50.81032,1.3610764,0.6997083
,Pakistan,1994,129245140,1318100,0.01019845,10.19845,1.5004,,878500,0.006797161,67.97161,,,1000,0.000007737235,0.007737235,1000,0.000007737235,0.007737235,1318000,0.010197676,10.197676,782000,0.006050518,6.050518,264000,0.00204263,2.04263,166000,0.001284381,1.284381,66000,0.0005106575,0.5106575,6.055774,16.591161477924,53.422626,1.4327542,0.7354804
,Pakistan,1995,133117480,1504000,0.01129829,11.298290000000001,1.6908,,889500,0.0066820676,66.820676,,,0,0,0,1000,0.0000075121616,0.0075121616,1503000,0.011290778,11.290778,894000,0.0067158723,6.7158723,300000,0.0022536484,2.2536484000000003,189000,0.0014197985,1.4197985,75000,0.0005634121,0.5634121000000001,6.709596,18.382454610696,59.25382,1.5893652,0.81847554
,Pakistan,1996,137234820,1491000,0.01086459,10.86459,1.5884,,938700,0.006840101,68.40101,,,2000,0.000014573561,0.014573561,2000,0.000014573561,0.014573561,1491000,0.01086459,10.86459,887000,0.0064633745,6.4633745,298000,0.0021714605,2.1714605,187000,0.001362628,1.362628,75000,0.0005465085,0.5465085,6.4646344,17.7113269461744,57.05371,1.5261086,0.7867516
,Pakistan,1997,141330270,1517000,0.010733723,10.733723000000001,1.6351999,,927700,0.0065640574,65.640574,,,3000,0.000021226875,0.021226875,5000,0.000035378125,0.035378125,1515000,0.010719572,10.719572,903000,0.006389289,6.389289000000001,303000,0.0021439143,2.1439143,191000,0.0013514444,1.3514443999999999,76000,0.0005377475,0.5377475,6.390108,17.507145030408,56.39554,1.5124516,0.7845843
,Pakistan,1998,145476110,1665000,0.011445178,11.445178,1.7852999,,932600,0.0064106747,64.106747,,,2000,0.000013747962,0.013747962,4000,0.000027495924,0.027495924,1663000,0.0114314305,11.431430500000001,991000,0.006812115,6.8121149999999995,333000,0.0022890356,2.2890355999999996,209000,0.0014366619,1.4366619,83000,0.00057054043,0.57054043,6.8062277,18.6471989916102,60.096542,1.6120014,0.82956797
,Pakistan,1999,149694460,1652000,0.011035812,11.035812,1.7169,,962200,0.0064277593,64.277593,,,5000,0.000033401368,0.033401368,3000,0.000020040821,0.020040821,1654000,0.011049173,11.049173000000001,986000,0.00658675,6.586749999999999,330000,0.0022044904,2.2044904,208000,0.001389497,1.389497,83000,0.0005544627,0.5544627000000001,6.5831814,18.036113244296402,58.112305,1.5589274,0.8076371
,Pakistan,2000,154369920,1643200,0.010644561,10.644561,1.7085999,,961700,0.0062298407,62.298407000000005,,,6000,0.000038867674,0.038867674000000005,6000,0.000038867674,0.038867674000000005,1643000,0.010643265,10.643265000000001,980000,0.006348387,6.348387,329000,0.0021312442,2.1312442000000003,205000,0.0013279789,1.3279789,82000,0.0005311916,0.5311916,6.3451214,17.3838940727364,55.997326,1.5000949,0.7733408
,Pakistan,2001,159217730,1664400,0.01045361,10.453610000000001,1.7630999,,944000,0.005928988,59.28988,,,5000,0.00003140354,0.03140354,5000,0.00003140354,0.03140354,1665000,0.010457378,10.457378,992000,0.006230462,6.230462,333000,0.0020914755,2.0914755,209000,0.0013126679,1.3126679,83000,0.00052129873,0.52129873,6.22597,17.05745188422,54.98223,1.4757854,0.76556367
,Pakistan,2002,163262800,1737100,0.010639901,10.639901,1.8448,,941600,0.0057673887,57.673887,,,5000,0.00003062547,0.03062547,5000,0.00003062547,0.03062547,1737000,0.010639288,10.639288,1035000,0.0063394723,6.339472300000001,347000,0.0021254076,2.1254076,219000,0.0013413955,1.3413955,87000,0.00053288316,0.5328831599999999,6.3357086,17.358105579843603,55.921112,1.4945304,0.77018744
,Pakistan,2003,166876670,1897400,0.011370073,11.370073,2.0033998,,947100,0.0056754486,56.754486,,,6000,0.000035954698,0.035954698,6000,0.000035954698,0.035954698,1898000,0.011373669,11.373669,1130000,0.0067714676,6.7714676,379000,0.0022711384,2.2711384,239000,0.0014321954,1.4321954,95000,0.0005692827,0.5692826999999999,6.768065,18.54264365019,59.752605,1.598396,0.8311659
,Pakistan,2004,170648620,2797000,0.016390404,16.390404,2.8488,,981800,0.0057533425,57.533424999999994,,,22000,0.00012891988,0.12891988,5000,0.000029299972,0.029299972,2814000,0.016490025,16.490025,1679000,0.00983893,9.83893,559000,0.003275737,3.275737,351000,0.002056858,2.056858,140000,0.0008203992,0.8203992,9.837371,26.951701100346,86.65433,2.3184192,1.191031
,Pakistan,2005,174372100,3109600,0.017833129,17.833129,2.9843,,1042000,0.0059757265,59.757265000000004,,,30000,0.00017204588,0.17204587999999998,8000,0.0000458789,0.0458789,3131000,0.017955855,17.955855,1864000,0.010689784,10.689784000000001,622000,0.0035670844,3.5670844,398000,0.0022824754,2.2824754,157000,0.00090037344,0.90037344,10.690115,29.28798600849,94.32668,2.527578,1.3045565
,Pakistan,2006,178069980,3088400,0.017343743,17.343743,3.0368,,1017000,0.0057112374,57.112374,,,11000,0.00006177346,0.061773459999999995,9000,0.000050541927,0.050541927,3091000,0.017358344,17.358344000000002,1842000,0.010344247,10.344247000000001,618000,0.0034705456,3.4705456,388000,0.0021789186,2.1789186,155000,0.0008704443,0.8704443000000001,10.346346,28.346153141196,91.27375,2.4397497,1.2650554
,Pakistan,2007,181924530,3604700,0.01981426,19.81426,3.4264998,,1052000,0.0057826177,57.826177,,,7000,0.000038477494,0.038477494,24000,0.00013192283,0.13192283,3589000,0.01972796,19.72796,2131000,0.011713648,11.713648000000001,721000,0.0039631817,3.9631817000000003,452000,0.0024845467,2.4845467,181000,0.000994918,0.994918,11.714001,32.093153103726,103.461655,2.7843277,1.4327124
,Pakistan,2008,185931950,3593000,0.019324275,19.324275,3.4154,,1052000,0.005657984,56.57984,,,132000,0.0007099371,0.7099371,18000,0.000096809614,0.096809614,3707000,0.019937402,19.937402,2202000,0.011843042,11.843042,807000,0.0043402975,4.340297499999999,393000,0.0021136764,2.1136763999999997,186000,0.0010003659,1.0003658999999998,11.847536,32.459002415136,104.59784,2.8114321,1.446136
,Pakistan,2009,190123230,3261500,0.017154664,17.154664,3.4879,,935100,0.004918389,49.18389,,,49000,0.00025772757,0.25772757,145000,0.00076266326,0.76266326,3165000,0.016647097,16.647097,1914000,0.010067155,10.067155,697000,0.0036660433,3.6660433,290000,0.0015253265,1.5253265,165000,0.0008678582,0.8678581999999999,10.064827,27.574868217402,89.01781,2.3797727,1.2435653
,Pakistan,2010,194454500,3706910,0.019063123,19.063123,3.8051999,,974180,0.0050098095,50.098095,,,14000,0.00007199628,0.07199628,262000,0.0013473589,1.3473589,3350000,0.017227681,17.227681,2261000,0.011627399,11.627399,741000,0.0038106602,3.8106602,0,0,0,178000,0.00091538124,0.91538124,11.63,31.86301338,104.56,2.16,0.89
,Pakistan,2011,198602740,4338380,0.021844512,21.844512,3.9896998,,1087400,0.005475252,54.75252,,,15000,0.00007552766,0.07552766,272000,0.0013695683,1.3695682999999998,3932000,0.019798318,19.798318,2671000,0.013448958,13.448958000000001,857000,0.004315147,4.3151470000000005,0,0,0,207000,0.0010422817,1.0422817,13.45,36.8493147,120.95,2.5,1.03
,Pakistan,2012,202205860,4220100,0.020870315,20.870315,3.9829998,,1059540,0.0052399077,52.399077,,,19000,0.00009396365,0.09396365,387000,0.0019138912,1.9138912000000001,3818000,0.018881747,18.881747,2563000,0.0126752015,12.6752015,850000,0.004203637,4.203637,0,0,0,201000,0.0009940364,0.9940363999999999,12.68,34.73972568,114.02,2.36,0.97
,Pakistan,2013,205337550,4944210,0.02407845,24.07845,4.2313,,1168480,0.0056905323,56.905323,,,25000,0.000121750745,0.121750745,164000,0.0007986849,0.7986849,4381000,0.0213356,21.3356,3013000,0.0146734,14.673399999999999,910000,0.0044317273,4.4317273,0,0,0,234000,0.001139587,1.1395870000000001,14.670001,40.191783159726,131.96,2.7300003,1.12
,Pakistan,2014,208251630,4936747,0.023705682,23.705682,4.3210998,,1142462,0.005485969,54.85969,,,25000,0.00012004708,0.12004708,49000,0.00023529227,0.23529227,4763000,0.02287137,22.87137,3319000,0.01593745,15.937449999999998,987000,0.0047394587,4.7394587,0,0,0,233000,0.0011188388,1.1188388,15.939999,43.671229700274004,137.17,2.84,1.17
,Pakistan,2015,210969300,5270914,0.02498427,24.98427,4.4248,,1191211,0.0056463713,56.463713000000006,,,28000,0.00013272073,0.13272073,95000,0.0004503025,0.4503025,5398000,0.025586661,25.586661,3856000,0.01827754,18.27754,1054000,0.0049959878,4.9959878,0,0,0,247000,0.0011707864,1.1707864,18.28,50.08219128,157.32,3.25,1.34
,Pakistan,2016,213524850,6134274,0.02872862,28.72862,4.5491,,1348452,0.0063151997,63.151997,,,72000,0.0003371973,0.33719730000000003,93000,0.0004355465,0.4355465,5998000,0.028090408,28.090408,4088000,0.019145314,19.145314,1386000,0.006491048,6.491048,0,0,0,284000,0.001330056,1.3300560000000001,19.14,52.438355640000005,164.78,3.41,1.4
,Pakistan,2017,216379650,5901630,0.027274422,27.274422,4.7181997,,1250827,0.0057807053,57.807053,,,36000,0.00016637424,0.16637424,48000,0.00022183232,0.22183232,6193000,0.028620992,28.620992,4206000,0.019438058,19.438058,1473000,0.0068074795,6.8074794999999995,0,0,0,271000,0.0012524283,1.2524283,19.44,53.260273440000006,167.32,3.4600003,1.42
,Pakistan,2018,219731490,6826379,0.031066913,31.066913000000003,4.9684997,,1373922,0.0062527317,62.527317,,,41000,0.00018659138,0.18659138,98000,0.00044599888,0.44599888,6629000,0.03016864,30.16864,4496000,0.020461338,20.461337999999998,1566000,0.0071268803,7.1268803,0,0,0,311000,0.0014153639,1.4153639,20.46,56.054793960000005,176.11,3.64,1.5
,Pakistan,2019,223293280,7883003,0.035303358,35.303358,5.614,,1404158,0.0062884022,62.884022,,,28000,0.00012539563,0.12539562999999998,293000,0.0013121756,1.3121756,7449000,0.033359714,33.359714,5067000,0.022692129,22.692128999999998,1768000,0.007917838,7.917838,0,0,0,364000,0.0016301431,1.6301431,22.69,62.16438294,195.33,4.04,1.66
,Pakistan,2020,227196740,8939785,0.03934821,39.34821,6.3054,,1417793,0.006240376,62.40376,,,31000,0.00013644563,0.13644562999999998,204000,0.0008979002,0.8979002,8693000,0.038261995,38.261995,3593000,0.015814487,15.814486999999998,4500000,0.019806623,19.806623,0,0,0,391000,0.0017209754,1.7209754,15.82,43.34246532,136.14,2.82,1.16
,Pakistan,2021,231402110,9524531,0.041160088,41.160087999999995,5.7637,,1652501,0.007141253,71.41253,,,34000,0.00014693038,0.14693038,770000,0.0033275408,3.3275408000000004,9918000,0.042860456,42.860456,2680000,0.011581571,11.581571,6500000,0.028089631,28.089631,0,0,0,506000,0.0021866697,2.1866697,11.580001,31.726029819725998,99.68001,2.06,0.8500001
,Pakistan,2022,235824860,10183109,0.043180812,43.180811999999996,5.9217997,,1719598,0.0072918436,72.918436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Panama,1961,1160833,73982,0.06373182,63.73181999999999,0.8059,,91800,0.07908114,790.8113999999999,,,5000,0.004307252,4.307252,0,0,0,77000,0.06633168,66.33168,41000,0.035319466,35.319466,33000,0.028427862,28.427862,0,0,0,2000,0.0017229007,1.7229007,35.48805,97.2275332743,240.95792,5.4426436,0.7458437
,Panama,1962,1196295,71887,0.060091365,60.091365,0.86509997,,83100,0.069464475,694.6447499999999,,,1000,0.0008359142,0.8359141999999999,0,0,0,74000,0.061857652,61.857652,36000,0.030092912,30.092912,35000,0.029256998,29.256998,0,0,0,2000,0.0016718284,1.6718283999999999,30.01151,82.22331424626,203.72946,4.6070747,0.6351109
,Panama,1963,1233266,75851,0.06150417,61.504169999999995,0.80609995,,94100,0.07630146,763.0146,,,5000,0.0040542753,4.0542753000000005,0,0,0,77000,0.06243584,62.43584,41000,0.033245057,33.245057,32000,0.025947362,25.947362000000002,0,0,0,2000,0.0016217101,1.6217101,33.331017,91.31785388134202,226.25179,5.110017,0.705525
,Panama,1964,1271465,81902,0.064415455,64.415455,0.829,,98800,0.07770564,777.0564,,,8000,0.006291955,6.291955,0,0,0,82000,0.06449253,64.49253,42000,0.03303276,33.03276,36000,0.028313795,28.313795,0,0,0,3000,0.002359483,2.359483,33.348225,91.36499908635,226.39516,5.118096,0.7052494
